routine	key	size	epopenblas-omp1	epopenblas-omp4	parallel-blas-omp1	parallel-blas-omp4	migrated-serial	mig_par_omp1	mig_par_omp4	mig_ep_omp1	mig_ep_omp4
etpmv	LTN	256	2.1721	3.1752	2.0019	2.0811	2.1719	2.1719	2.2143	2.1678	2.0366
etpmv	LTN	512	2.2172	6.0495	2.1218	2.1375	2.1580	2.1580	2.1555	2.1779	2.1783
etpmv	LTN	1024	2.0969	7.0942	2.0673	2.0215	2.0996	2.0996	2.0815	2.0711	1.9628
etpmv	LTN/x-1	128	2.2135	1.4544	2.1554	2.2197	2.1584	2.1584	2.2229	2.2070	2.0488
etpmv	LTN/x-1	256	2.0235	2.9750	2.0254	2.1982	2.0430	2.0430	2.1990	2.2025	2.0203
etpmv	LTN/x-1	512	2.2112	5.9913	2.0370	2.2172	2.0694	2.0694	2.2079	2.2158	2.0713
etpmv	LTN/x-1	1024	2.0931	6.5505	2.0176	2.0379	2.0727	2.0727	2.0979	2.0987	1.9755
etpmv	LTN/x2	128	2.2117	1.4436	2.1580	2.2229	2.2016	2.2016	2.2188	2.2081	2.0210
etpmv	LTN/x2	256	2.2025	3.1226	2.2000	2.1972	2.1414	2.1414	2.2004	2.1777	1.9316
etpmv	LTN/x2	512	2.2189	5.9164	2.2032	2.1466	2.1859	2.1859	2.2135	2.2151	2.1502
etpmv	LTN/x2	1024	2.0519	6.9486	2.0101	2.0870	1.9767	1.9767	2.0534	2.0748	1.8792
etpmv	LTU	128	2.2219	1.6369	2.2199	2.2924	2.0788	2.0788	2.1836	2.2618	2.0535
etpmv	LTU	256	2.2295	3.0259	2.1754	2.2224	2.1492	2.1492	2.2256	2.2296	2.0309
etpmv	LTU	512	2.1250	6.2571	2.2094	2.2371	2.2311	2.2311	2.1921	2.1413	2.0741
etpmv	LTU	1024	2.0975	6.8611	2.0657	2.0366	2.1035	2.1035	2.0530	2.0720	1.9871
etpmv	LTU/x-1	128	2.2207	1.5167	2.0820	2.1313	2.1232	2.1232	2.1393	2.2170	2.0692
etpmv	LTU/x-1	256	2.2002	2.9308	2.1100	2.1086	2.1114	2.1114	2.1607	2.1705	2.0548
etpmv	LTU/x-1	512	2.1817	6.0379	2.0771	2.2090	2.2072	2.2072	2.1897	2.1807	2.1588
etpmv	LTU/x-1	1024	2.0286	6.7778	2.0726	2.0686	2.0840	2.0840	2.0419	2.0729	1.9355
etpmv	LTU/x2	128	2.2022	1.5688	2.2132	2.1317	2.2197	2.2197	2.1399	2.2277	2.0568
etpmv	LTU/x2	256	2.2083	3.0787	2.1766	2.0767	2.1987	2.1987	2.0436	2.2116	2.0116
etpmv	LTU/x2	512	2.2218	6.1235	2.1843	2.1621	2.1802	2.1802	2.2089	2.1970	2.0751
etpmv	LTU/x2	1024	2.0593	6.7840	1.9121	2.0196	1.9933	1.9933	2.0258	2.0298	1.9570
etpmv	UNN	128	1.1581	1.2153	1.1473	1.1558	0.9766	0.9766	1.0028	0.9651	1.0011
etpmv	UNN	256	1.1920	1.6997	1.1893	1.2076	1.0641	1.0641	1.0723	1.0477	1.0403
etpmv	UNN	512	1.2044	3.4308	1.2198	1.2641	1.0813	1.0813	1.0823	1.0753	1.0559
etpmv	UNN	1024	1.2635	3.7164	1.2353	1.2377	1.0926	1.0926	1.1189	1.0627	1.0532
etpmv	UNN/x-1	128	1.0520	1.1747	1.0705	1.0651	1.0816	1.0816	1.0813	1.0579	1.0111
etpmv	UNN/x-1	256	1.0636	1.6905	1.1007	1.1017	1.0951	1.0951	1.1099	1.0644	0.9948
etpmv	UNN/x-1	512	1.1043	3.3597	1.1260	1.1278	1.0983	1.0983	1.1012	1.1259	1.0568
etpmv	UNN/x-1	1024	1.1117	3.7837	1.1003	1.1178	1.0824	1.0824	1.0846	1.0719	1.0465
etpmv	UNN/x2	128	1.0753	1.2140	1.0571	1.0715	1.0566	1.0566	1.0802	1.0790	1.0145
etpmv	UNN/x2	256	1.1123	1.7742	1.0816	1.0961	1.0509	1.0509	1.0558	1.1120	1.0840
etpmv	UNN/x2	512	1.1101	3.3652	1.1027	1.0798	1.1002	1.1002	1.0929	1.1037	1.0512
etpmv	UNN/x2	1024	1.1112	3.7726	1.1041	1.1024	1.0818	1.0818	1.0942	1.0934	1.0425
etpmv	UNU	128	1.2507	1.1928	1.2115	1.1832	1.0719	1.0719	1.0492	1.0965	0.8816
etpmv	UNU	256	1.2733	1.6661	1.2506	1.2235	1.0938	1.0938	1.0776	1.1000	1.0567
etpmv	UNU	512	1.2578	3.3955	1.2857	1.2179	1.1270	1.1270	1.1301	1.1087	1.0666
etpmv	UNU	1024	1.2429	3.7912	1.2343	1.2500	1.0934	1.0934	1.1011	1.0851	1.0642
etpmv	UNU/x-1	128	1.0679	1.1890	1.0968	1.0975	1.0042	1.0042	1.1056	1.0788	1.0507
etpmv	UNU/x-1	256	1.0784	1.7984	1.1128	1.1164	1.1224	1.1224	1.1185	1.0881	1.0711
etpmv	UNU/x-1	512	1.1048	3.3658	1.1318	1.1282	1.1200	1.1200	1.1185	1.1102	1.1195
etpmv	UNU/x-1	1024	1.0819	3.7349	1.0855	1.1036	1.0967	1.0967	1.0839	1.0871	1.0293
etpmv	UNU/x2	128	1.0673	1.1435	1.0757	1.0526	1.0932	1.0932	1.0803	1.0770	1.0489
etpmv	UNU/x2	256	1.0928	1.7780	1.1099	1.0654	1.0721	1.0721	1.0782	1.1017	1.1002
etpmv	UNU/x2	512	1.1047	3.3508	1.1244	1.0986	1.1288	1.1288	1.1065	1.1130	1.0928
etpmv	UNU/x2	1024	1.0791	3.7967	1.1067	1.1169	1.1054	1.1054	1.0669	1.0834	1.0644
etpmv	UTN	128	2.1731	1.5834	2.1774	2.1744	2.1894	2.1894	2.1894	2.1605	2.0018
etpmv	UTN	256	2.0929	3.0617	2.0985	2.0675	2.0756	2.0756	2.0915	2.1186	2.0142
etpmv	UTN	512	2.0965	6.2760	2.0972	2.1168	2.1488	2.1488	2.1456	2.0876	2.0458
etpmv	UTN	1024	1.8975	7.0669	1.9797	1.9956	1.9752	1.9752	1.9415	1.9663	1.8818
etpmv	UTN/x-1	128	2.1250	1.4776	2.1321	2.1743	2.1130	2.1130	2.2134	2.1404	2.0111
etpmv	UTN/x-1	256	2.0730	3.0676	1.8940	2.1119	2.0820	2.0820	2.1205	2.0733	2.0273
etpmv	UTN/x-1	512	2.0700	5.4850	2.1154	2.1315	2.1137	2.1137	2.1248	2.0578	2.0580
etpmv	UTN/x-1	1024	1.9947	6.9215	1.9710	1.9738	2.0043	2.0043	1.9661	2.0320	1.9233
etpmv	UTN/x2	128	2.1375	1.4891	2.1136	2.0929	2.1357	2.1357	2.2120	2.1293	2.0038
etpmv	UTN/x2	256	2.0580	2.8849	2.1093	2.1103	1.9957	1.9957	2.1185	2.0730	2.0608
etpmv	UTN/x2	512	2.0872	5.8529	2.1254	1.9951	2.1312	2.1312	1.9977	2.0814	2.0870
etpmv	UTN/x2	1024	1.9474	6.9169	2.0084	1.9427	1.9558	1.9558	1.9645	1.9882	1.8878
etpmv	UTU	128	2.2084	1.5105	2.1842	2.0824	2.0395	2.0395	2.1053	2.2007	2.0445
etpmv	UTU	256	2.1446	3.1503	2.0367	2.0546	2.0777	2.0777	2.1165	2.1210	2.0341
etpmv	UTU	512	2.1349	6.2595	2.1227	2.1157	2.1155	2.1155	2.1124	2.0857	2.0666
etpmv	UTU	1024	1.9995	7.1148	1.9786	2.0110	1.9723	1.9723	1.9897	1.9418	1.8610
etpmv	UTU/x-1	128	2.1679	1.4675	2.1739	2.1238	2.1126	2.1126	2.1132	2.1658	1.9862
etpmv	UTU/x-1	256	2.1024	2.9885	2.1073	2.0961	2.1125	2.1125	2.1202	2.1174	1.9954
etpmv	UTU/x-1	512	2.1343	5.9238	2.0706	2.0872	2.0780	2.0780	2.1294	2.1176	2.0173
etpmv	UTU/x-1	1024	2.0021	6.8628	1.9674	2.0238	1.9596	1.9596	1.9893	2.0006	1.8699
etpmv	UTU/x2	128	2.1321	1.5674	2.0063	2.2207	2.1362	2.1362	2.2046	2.1130	1.9550
etpmv	UTU/x2	256	2.0777	2.9383	2.0830	2.1263	2.0231	2.0231	1.9231	2.1211	1.9788
etpmv	UTU/x2	512	2.1035	5.9379	2.0272	2.0592	2.0907	2.0907	2.0708	2.0338	2.0009
etpmv	UTU/x2	1024	1.9364	6.8031	1.9785	1.9142	1.9795	1.9795	1.9917	1.9911	1.8813
etpsv	LNN	128	1.2140	1.1862	1.2145	1.2147	1.2036	1.2036	1.1667	1.2052	1.1804
etpsv	LNN	256	1.2492	1.2287	1.2436	1.2548	1.1690	1.1690	1.2505	1.2495	1.2255
etpsv	LNN	512	1.2758	1.2690	1.2645	1.2641	1.2422	1.2422	1.2774	1.2712	1.2727
etpsv	LNN	1024	0.0571	0.0567	0.0571	0.0568	0.0531	0.0531	0.0524	0.0528	0.0528
etpsv	LNN/x-1	128	1.0600	1.0469	1.0405	1.0596	0.9058	0.9058	1.0679	1.0679	1.0444
etpsv	LNN/x-1	256	1.1013	1.0799	1.0640	1.0676	1.0271	1.0271	1.0662	1.1008	1.0777
etpsv	LNN/x-1	512	1.1184	1.1064	1.0751	1.1202	1.0841	1.0841	1.1118	1.1191	1.1105
etpsv	LNN/x-1	1024	0.0470	0.0573	0.0562	0.0562	0.0517	0.0517	0.0532	0.0235	0.0531
etpsv	LNN/x2	128	1.0406	1.0469	1.0652	1.0582	1.0681	1.0681	1.0162	1.0446	1.0438
etpsv	LNN/x2	256	1.0312	1.0783	1.0870	1.0328	1.1030	1.1030	1.0955	1.0793	1.0490
etpsv	LNN/x2	512	1.0374	1.1178	1.1017	1.1188	1.1002	1.1002	1.1072	1.0748	1.1156
etpsv	LNN/x2	1024	0.0569	0.0556	0.0564	0.0559	0.0528	0.0528	0.0522	0.0531	0.0522
etpsv	LNU	128	0.4858	1.1967	1.2071	1.2328	1.2038	1.2038	1.2293	0.5636	1.1942
etpsv	LNU	256	0.6284	1.2365	1.2482	1.2649	1.2383	1.2383	1.2589	0.7904	1.1969
etpsv	LNU	512	0.3975	0.7745	0.7636	0.7854	0.7743	0.7743	0.7649	0.5825	0.7621
etpsv	LNU	1024	0.0390	0.0393	0.0403	0.0393	0.0368	0.0368	0.0366	0.0367	0.0370
etpsv	LNU/x-1	128	1.0807	1.0949	1.0506	1.0740	1.0368	1.0368	1.0614	1.0559	1.0697
etpsv	LNU/x-1	256	1.0924	1.0713	1.0654	1.0935	1.0598	1.0598	1.0875	1.0599	1.1080
etpsv	LNU/x-1	512	0.6951	0.7023	0.7002	0.6917	0.7073	0.7073	0.7040	0.6949	0.7098
etpsv	LNU/x-1	1024	0.0392	0.0397	0.0395	0.0394	0.0375	0.0375	0.0370	0.0368	0.0371
etpsv	LNU/x2	128	1.0911	1.0755	1.0865	1.0747	1.0311	1.0311	1.0610	1.0797	1.0789
etpsv	LNU/x2	256	1.0932	1.1033	1.1048	1.0900	1.0893	1.0893	1.0844	1.1063	1.0956
etpsv	LNU/x2	512	0.6913	0.6836	0.7109	0.6856	0.7058	0.7058	0.6961	0.6972	0.6987
etpsv	LNU/x2	1024	0.0402	0.0394	0.0396	0.0396	0.0368	0.0368	0.0373	0.0368	0.0371
etpsv	LTN	128	1.9875	1.9875	2.0984	2.1097	2.1150	2.1150	2.0610	2.1264	2.0689
etpsv	LTN	256	1.9487	2.0056	2.0708	2.0523	2.0835	2.0835	1.8590	2.0353	2.0651
etpsv	LTN	512	1.9629	2.0564	2.0884	2.0193	2.0616	2.0616	2.0869	2.0242	2.0630
etpsv	LTN	1024	0.0593	0.0594	0.0588	0.0597	0.0536	0.0536	0.0553	0.0546	0.0544
etpsv	LTN/x-1	128	1.9490	2.0147	2.0783	2.1375	2.0571	2.0571	2.0354	2.0603	2.0832
etpsv	LTN/x-1	256	2.0132	2.0242	2.0584	1.9251	2.0531	2.0531	2.0977	2.0768	2.1158
etpsv	LTN/x-1	512	2.0189	2.0351	2.0802	2.0933	2.0281	2.0281	2.1012	2.1079	2.1504
etpsv	LTN/x-1	1024	0.0591	0.0592	0.0599	0.0586	0.0549	0.0549	0.0540	0.0547	0.0552
etpsv	LTN/x2	128	2.0834	1.8883	2.1209	2.1354	1.9928	1.9928	2.1076	2.1162	1.9312
etpsv	LTN/x2	256	1.9669	1.9265	2.0542	2.0991	2.0489	2.0489	2.0951	2.0650	2.0215
etpsv	LTN/x2	512	1.9522	1.9302	2.0768	2.0983	1.9979	1.9979	2.1419	2.0634	2.0210
etpsv	LTN/x2	1024	0.0584	0.0591	0.0582	0.0594	0.0539	0.0539	0.0535	0.0547	0.0545
etpsv	LTU	128	2.0570	1.9997	2.1045	2.0534	2.0666	2.0666	2.0289	2.2047	2.1036
etpsv	LTU	256	1.9958	1.8465	2.0462	2.0078	2.0215	2.0215	2.0071	2.0993	2.1027
etpsv	LTU	512	1.1281	1.1514	1.1404	1.1270	1.1601	1.1601	1.1417	1.1621	1.1637
etpsv	LTU	1024	0.0407	0.0406	0.0407	0.0397	0.0377	0.0377	0.0376	0.0378	0.0380
etpsv	LTU/x-1	128	2.1170	2.0513	2.0922	2.0969	2.0879	2.0879	2.0917	2.1136	2.1015
etpsv	LTU/x-1	256	1.9805	2.0596	2.0659	2.0546	2.0653	2.0653	2.0510	1.8811	2.0852
etpsv	LTU/x-1	512	1.1260	1.1291	1.1622	1.1387	1.1536	1.1536	1.1612	1.1480	1.1520
etpsv	LTU/x-1	1024	0.0407	0.0406	0.0216	0.0405	0.0256	0.0256	0.0378	0.0375	0.0378
etpsv	LTU/x2	128	2.1102	2.0736	2.1443	2.1086	2.1236	2.1236	2.0983	2.1369	2.1080
etpsv	LTU/x2	256	1.9791	1.9418	2.0869	2.0952	2.0570	2.0570	1.9178	2.0601	2.0799
etpsv	LTU/x2	512	1.1188	1.1518	1.1289	1.1758	1.1243	1.1243	1.1671	1.1244	1.1569
etpsv	LTU/x2	1024	0.0398	0.0404	0.0410	0.0407	0.0374	0.0374	0.0367	0.0360	0.0376
etpsv	UNN	128	1.1571	1.0517	1.1434	1.1361	1.1405	1.1405	1.1239	1.1370	1.1164
etpsv	UNN	256	1.1796	1.1579	1.1544	1.0887	1.1813	1.1813	1.1597	1.1805	1.1943
etpsv	UNN	512	1.0907	1.2255	1.2136	1.2226	1.2250	1.2250	1.2256	0.7131	1.2258
etpsv	UNN	1024	0.0729	0.0728	0.0737	0.0728	0.0675	0.0675	0.0680	0.0678	0.0679
etpsv	UNN/x-1	128	1.0743	1.0740	1.0132	1.0466	1.0460	1.0460	1.0519	1.0653	1.0751
etpsv	UNN/x-1	256	1.1035	1.1034	1.0614	1.0794	1.1040	1.1040	1.0720	1.1016	1.1041
etpsv	UNN/x-1	512	1.1154	1.1190	1.1117	1.1123	1.0879	1.0879	1.1095	1.1205	1.1204
etpsv	UNN/x-1	1024	0.0720	0.0719	0.0717	0.0716	0.0675	0.0675	0.0663	0.0661	0.0677
etpsv	UNN/x2	128	1.0740	1.0638	1.0234	1.0694	1.0245	1.0245	1.0616	1.0444	1.0447
etpsv	UNN/x2	256	1.1006	1.0817	1.0804	1.0651	1.1066	1.1066	1.1067	1.0923	1.0467
etpsv	UNN/x2	512	1.1185	1.0852	1.1195	1.0916	1.1189	1.1189	1.0844	1.0924	1.0995
etpsv	UNN/x2	1024	0.0715	0.0710	0.0705	0.0715	0.0670	0.0670	0.0659	0.0657	0.0654
etpsv	UNU	128	1.1913	1.2432	1.2262	1.2266	1.2309	1.2309	1.2224	1.1804	1.2319
etpsv	UNU	256	1.2171	1.1962	1.2248	1.1722	1.2131	1.2131	1.2095	1.2119	1.2631
etpsv	UNU	512	0.9156	0.9520	0.9467	0.9335	0.9241	0.9241	0.9422	0.9457	0.9501
etpsv	UNU	1024	0.0455	0.0450	0.0448	0.0450	0.0423	0.0423	0.0424	0.0419	0.0418
etpsv	UNU/x-1	128	1.0786	1.0409	1.0664	1.0590	1.0828	1.0828	1.0624	1.0305	1.0410
etpsv	UNU/x-1	256	1.1082	1.0651	1.0752	1.0604	1.1013	1.1013	1.0368	1.0783	1.0591
etpsv	UNU/x-1	512	0.8817	0.8485	0.8835	0.8715	0.8786	0.8786	0.8746	0.8664	0.8389
etpsv	UNU/x-1	1024	0.0451	0.0454	0.0451	0.0443	0.0418	0.0418	0.0414	0.0415	0.0413
etpsv	UNU/x2	128	1.0644	1.0575	1.0837	1.0837	1.0869	1.0869	1.0321	1.0654	1.0793
etpsv	UNU/x2	256	1.0888	1.1015	1.1084	1.0588	1.1107	1.1107	1.1103	1.0902	1.1106
etpsv	UNU/x2	512	0.8528	0.8549	0.8487	0.8492	0.8534	0.8534	0.8574	0.8467	0.8524
etpsv	UNU/x2	1024	0.0440	0.0446	0.0451	0.0449	0.0416	0.0416	0.0418	0.0419	0.0394
etpsv	UTN	128	2.1751	2.1921	2.3058	2.2527	2.1537	2.1537	2.1480	2.2003	2.1825
etpsv	UTN	256	2.1859	2.1769	2.1621	2.3103	2.0850	2.0850	2.1356	2.1416	2.1853
etpsv	UTN	512	2.1930	2.1972	2.3350	2.3759	2.1376	2.1376	2.1498	2.1065	2.1928
etpsv	UTN	1024	0.0621	0.0624	0.0623	0.0632	0.0574	0.0574	0.0575	0.0584	0.0580
etpsv	UTN/x-1	128	2.0475	2.0324	2.1192	2.1216	1.6647	1.6647	1.6956	1.7211	1.7645
etpsv	UTN/x-1	256	2.1383	2.1611	2.1176	2.1821	1.7211	1.7211	1.7973	1.7150	1.7256
etpsv	UTN/x-1	512	2.1212	2.1306	2.1726	2.1856	1.7929	1.7929	1.7702	1.8127	1.8387
etpsv	UTN/x-1	1024	0.0630	0.0631	0.0634	0.0622	0.0580	0.0580	0.0584	0.0564	0.0580
etpsv	UTN/x2	128	2.0839	2.1057	2.1931	2.1574	1.7134	1.7134	1.7307	1.7461	1.6972
etpsv	UTN/x2	256	2.1492	2.1136	2.0641	2.1444	1.7405	1.7405	1.7572	1.7950	1.7655
etpsv	UTN/x2	512	2.1694	2.1076	2.1061	2.1708	1.7657	1.7657	1.7956	1.8237	1.7830
etpsv	UTN/x2	1024	0.0626	0.0619	0.0617	0.0617	0.0566	0.0566	0.0574	0.0574	0.0577
etpsv	UTU	128	2.1764	2.0842	2.2973	2.3510	2.1538	2.1538	2.2134	2.1615	2.1883
etpsv	UTU	256	2.1433	2.1815	2.3090	2.3604	2.1403	2.1403	2.1822	2.1420	2.1613
etpsv	UTU	512	1.0240	0.9752	1.0666	1.0411	1.0400	1.0400	1.0094	1.0244	0.9934
etpsv	UTU	1024	0.0406	0.0398	0.0399	0.0403	0.0252	0.0252	0.0374	0.0375	0.0375
etpsv	UTU/x-1	128	1.6872	2.1832	2.2271	2.2675	1.7301	1.7301	1.7409	1.6831	1.7054
etpsv	UTU/x-1	256	2.0709	2.1636	2.1574	2.2274	1.7287	1.7287	1.7636	1.7225	1.7816
etpsv	UTU/x-1	512	0.9593	0.9572	0.9491	0.9899	0.8761	0.8761	0.8844	0.8558	0.8776
etpsv	UTU/x-1	1024	0.0406	0.0402	0.0403	0.0406	0.0371	0.0371	0.0374	0.0372	0.0369
etpsv	UTU/x2	128	2.1490	2.1845	2.2177	2.2150	0.6676	0.6676	1.7354	1.7386	1.7413
etpsv	UTU/x2	256	2.1146	2.1510	1.1550	2.1791	1.6833	1.6833	1.7458	1.7391	1.7804
etpsv	UTU/x2	512	0.9632	0.9567	0.4957	0.9688	0.4698	0.4698	0.8920	0.8859	0.8895
etpsv	UTU/x2	1024	0.0397	0.0398	0.0400	0.0398	0.0367	0.0367	0.0369	0.0366	0.0372
etrmm	LLNN	64	2.6652	1.8530	1.0519	2.0378	1.1768	1.1768	1.1167	1.0980	1.0935
etrmm	LLNN	128	2.9315	4.2337	1.5460	4.9466	1.2285	1.2285	1.1609	1.2255	1.2059
etrmm	LLNN	256	3.1000	8.5270	2.0426	7.4070	1.2607	1.2607	1.1845	1.2151	1.1910
etrmm	LLNN	512	3.1382	10.8154	2.3474	8.8635	1.2624	1.2624	1.2304	1.2615	1.2494
etrmm	LLNU	64	2.6526	1.9930	1.0672	2.2393	1.1846	1.1846	1.1050	1.1733	1.1233
etrmm	LLNU	128	2.9181	4.2104	1.4874	5.0878	1.2107	1.2107	1.1450	1.1948	1.2024
etrmm	LLNU	256	2.9367	8.7103	1.9773	7.4787	1.2229	1.2229	1.2215	1.1810	1.1941
etrmm	LLNU	512	2.1039	9.9239	2.4424	8.9228	1.2590	1.2590	1.2398	1.2539	1.2511
etrmm	LLTN	64	2.6483	1.8394	2.1720	3.2358	2.1945	2.1945	1.8763	2.2479	2.0835
etrmm	LLTN	128	2.8438	3.9878	2.2796	6.8565	2.1801	2.1801	2.0291	2.0386	2.1432
etrmm	LLTN	256	3.0961	8.5409	2.0952	7.7024	2.0509	2.0509	1.9997	2.0150	1.9898
etrmm	LLTN	512	3.1116	10.9479	2.1247	7.9079	2.0921	2.0921	2.0395	2.1289	2.0542
etrmm	LLTU	64	2.6488	1.9194	2.2344	3.3006	2.2375	2.2375	2.1034	2.2627	2.1037
etrmm	LLTU	128	2.8823	4.2416	2.2538	6.9356	2.1714	2.1714	2.1026	2.1815	2.1224
etrmm	LLTU	256	3.1235	8.5822	2.1004	7.8215	2.0631	2.0631	1.9912	2.0302	1.9611
etrmm	LLTU	512	3.0843	10.9052	2.0941	7.9103	2.0954	2.0954	2.0661	2.1185	2.0739
etrmm	LUNN	64	2.5505	1.6753	0.9724	2.5869	1.0100	1.0100	0.9685	1.0077	0.9675
etrmm	LUNN	128	2.7494	4.5024	1.4900	5.1089	1.0811	1.0811	1.0219	1.0138	1.0139
etrmm	LUNN	256	2.9999	8.6119	2.0172	7.5058	1.1060	1.1060	1.0691	1.0982	1.0588
etrmm	LUNN	512	3.1554	10.8902	2.3986	8.9708	1.1180	1.1180	1.0854	1.1009	1.0946
etrmm	LUNU	64	2.6478	1.7791	1.0311	2.1830	1.0485	1.0485	0.9887	1.0378	0.9084
etrmm	LUNU	128	2.8489	3.8956	1.5742	5.1240	1.0804	1.0804	1.0353	1.0743	1.0203
etrmm	LUNU	256	3.0786	8.6464	1.9731	7.3823	1.0780	1.0780	1.0619	1.0979	1.0551
etrmm	LUNU	512	3.1339	10.8544	2.4402	8.9485	1.0988	1.0988	1.0805	1.0817	1.0891
etrmm	LUTN	64	2.5530	1.9012	2.2224	3.0417	2.2842	2.2842	2.1553	2.1889	2.1233
etrmm	LUTN	128	2.8138	4.4854	2.2314	6.6941	2.0599	2.0599	2.0177	2.0287	1.9926
etrmm	LUTN	256	3.0677	8.6651	2.0892	7.6488	1.9856	1.9856	1.9403	2.0708	1.9552
etrmm	LUTN	512	3.1555	10.9068	2.0845	7.7850	2.0957	2.0957	2.0668	2.0540	2.0488
etrmm	LUTU	64	2.6382	1.8065	2.1571	3.0569	1.9201	1.9201	2.1404	2.2780	2.1520
etrmm	LUTU	128	2.9291	4.2304	2.1549	6.7986	2.0819	2.0819	2.0213	2.1541	2.0305
etrmm	LUTU	256	3.1176	8.6458	2.0856	7.6845	2.0938	2.0938	2.0519	2.1182	1.9896
etrmm	LUTU	512	3.1452	10.9052	2.0933	7.7861	2.1162	2.1162	2.1071	2.1158	2.1035
etrmm	RLNN	64	2.5925	1.8083	1.0955	2.4377	1.1109	1.1109	1.0425	1.0875	1.0395
etrmm	RLNN	128	2.8675	4.3003	1.5899	4.7890	1.1008	1.1008	1.0952	1.0847	1.0616
etrmm	RLNN	256	3.0626	7.5624	2.0428	7.4616	1.1105	1.1105	1.0801	1.1053	1.0555
etrmm	RLNN	512	3.1670	10.1477	2.4930	9.1352	1.1167	1.1167	1.1062	1.1262	1.1018
etrmm	RLNU	64	2.5839	1.8192	1.1073	1.9547	1.1112	1.1112	1.0545	1.0931	1.0417
etrmm	RLNU	128	2.8084	3.9584	1.6236	4.8309	1.1075	1.1075	1.0502	1.0635	1.0791
etrmm	RLNU	256	2.9909	7.3935	2.0448	7.4980	1.1169	1.1169	1.0759	1.1150	1.0677
etrmm	RLNU	512	3.1729	10.1504	2.0549	9.1186	1.1183	1.1183	1.0995	1.1125	1.1065
etrmm	RLTN	64	2.6331	1.6126	1.0940	1.9206	0.9781	0.9781	1.0511	1.1161	1.0449
etrmm	RLTN	128	2.9211	4.0119	1.5312	4.7142	1.0156	1.0156	1.0568	1.1124	1.0677
etrmm	RLTN	256	3.1065	7.2868	2.0084	7.1573	1.1024	1.1024	1.0736	1.0982	1.0761
etrmm	RLTN	512	3.1124	10.1254	2.4842	9.0129	1.1131	1.1131	1.1010	1.1276	1.0965
etrmm	RLTU	64	2.4549	1.7709	1.0807	2.0634	1.0692	1.0692	1.0379	1.0945	1.0449
etrmm	RLTU	128	2.7139	4.1257	1.5835	4.8463	1.0897	1.0897	1.0816	1.1071	1.0303
etrmm	RLTU	256	3.1225	7.2468	2.0590	7.2083	1.1167	1.1167	1.0775	1.1222	1.0679
etrmm	RLTU	512	3.1720	10.0916	2.4826	8.9528	1.1247	1.1247	1.0990	1.1312	1.0951
etrmm	RUNN	64	2.5571	1.9042	1.0955	2.0661	1.0746	1.0746	1.0563	1.1017	1.0393
etrmm	RUNN	128	2.8796	4.3401	1.5608	4.9450	1.0854	1.0854	1.0598	1.0854	1.0714
etrmm	RUNN	256	2.9943	7.2045	2.0526	7.5713	1.1141	1.1141	1.0940	1.1141	1.0690
etrmm	RUNN	512	3.1248	10.1727	2.4541	9.0611	1.0951	1.0951	1.1007	1.1157	1.1026
etrmm	RUNU	64	2.6411	1.9480	1.0953	2.2059	1.0874	1.0874	1.0571	1.1152	1.0319
etrmm	RUNU	128	2.8634	3.9873	1.5749	4.8902	1.0815	1.0815	1.0423	1.1035	1.0999
etrmm	RUNU	256	3.0965	7.3028	2.0532	7.5645	1.0982	1.0982	1.1138	1.0906	1.0628
etrmm	RUNU	512	3.1382	10.1657	2.4955	9.1198	1.1178	1.1178	1.0978	1.1204	1.1013
etrmm	RUTN	64	2.5298	1.9665	1.1103	1.8809	1.0611	1.0611	1.0068	1.0247	1.0004
etrmm	RUTN	128	2.8010	4.0751	1.6205	4.7628	1.0930	1.0930	1.0862	1.0462	1.0616
etrmm	RUTN	256	3.1508	7.4763	2.0935	7.2207	1.1105	1.1105	1.0716	1.1235	1.0689
etrmm	RUTN	512	3.1518	10.0869	2.4478	9.0410	1.1146	1.1146	1.0952	1.1063	1.0843
etrmm	RUTU	64	2.5832	1.5556	0.9688	2.0909	1.0502	1.0502	1.0050	1.0515	1.0053
etrmm	RUTU	128	2.7167	4.5989	1.5840	4.7706	1.0857	1.0857	1.0564	1.0670	1.0356
etrmm	RUTU	256	3.0669	7.4884	2.0614	7.2572	1.1140	1.1140	1.0762	1.0950	1.0661
etrmm	RUTU	512	3.1082	10.1383	2.4359	9.0652	1.1090	1.1090	1.1104	1.1110	1.0909
etrmv	LNN	128	1.0313	1.2289	1.5641	0.9061	1.0593	1.0593	1.0379	1.0731	1.0249
etrmv	LNN	256	1.0671	1.6828	1.5471	2.4355	1.0443	1.0443	1.0730	1.0813	1.0593
etrmv	LNN	512	1.1212	3.4243	1.6119	3.7283	1.1225	1.1225	1.0739	1.1214	1.0633
etrmv	LNN	1024	1.0061	3.6991	1.4914	4.3215	1.0405	1.0405	1.0427	1.0670	1.0492
etrmv	LNN/x-1	128	1.0807	1.2215	1.1921	1.2196	1.0562	1.0562	1.0810	1.0410	0.9753
etrmv	LNN/x-1	256	1.1076	1.7848	1.2408	1.2530	1.0940	1.0940	1.1034	1.1180	1.1136
etrmv	LNN/x-1	512	1.0978	3.3498	1.2544	1.2330	1.1162	1.1162	1.0750	1.1023	1.0551
etrmv	LNN/x-1	1024	1.0225	3.6401	1.1325	1.1660	1.0194	1.0194	1.0228	1.0288	1.0084
